location,dept,below 0,0-10,10-20,20-30,30-40,40-50,50-60,60-70,70-80,80-90,90-100,above 100
LA ROBSON,40,7846.494966442953,7679.764705882353,7758.166666666667,7648.588235294118,7799.047619047619,7649.12,7595.333333333333,7622.189189189189,7496.458333333333,7524.571428571428,7336.863636363636,7294.384615384615
NM MOUNTAINAIR,11,133.5658835546476,146.5,149.4,137.14285714285714,123.0,188.0,134.0,167.0,NaN,NaN,NaN,NaN
WA Thunder Basin,36,113.93957703927492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK AURORA,13,2390.090909090909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MT Bisson Creek,10,1811.1818181818182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK Summit Creek,14,2507.017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TN WHITE HOUSE,9,1343.8531553398059,1117.9,1119.7,1041.5454545454545,976.4090909090909,1003.9473684210526,1102.8461538461538,1070.0,912.8888888888889,1181.2,NaN,1068.2857142857142
MT Bisson Creek,11,1719.090909090909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
UT Mammoth-Cottonwood,95,7742.244755244756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK AURORA,14,201.83916083916083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM MOUNTAINAIR,12,12.065372829417774,15.5,10.4,11.571428571428571,17.0,6.0,18.0,18.0,NaN,NaN,NaN,NaN
AK HIDDEN FALLS HATCHERY,78,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LA ROBSON,41,437.4697986577181,334.11764705882354,284.27777777777777,349.97058823529414,353.0,274.64,318.42424242424244,262.4594594594595,248.95833333333334,268.60714285714283,286.90909090909093,284.1923076923077
CO VALLECITO DAM,85,389.54545454545456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NE IMPERIAL,60,52.99772985244041,43.78947368421053,44.57142857142857,50.53846153846154,56.36363636363637,67.75,56.75,51.333333333333336,74.0,NaN,56.0,NaN
NM MOUNTAINAIR,13,2153.497446373851,2157.25,2025.4,2103.4285714285716,2152.0,2055.0,2033.0,2124.0,NaN,NaN,NaN,NaN
MT Bisson Creek,12,592.2937062937064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK HIDDEN FALLS HATCHERY,79,4855.929166666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK Summit Creek,16,1194.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LA ROBSON,42,887.3657718120805,975.8823529411765,964.2222222222222,987.5,931.8095238095239,987.04,968.7878787878788,971.1621621621622,959.5416666666666,977.0,947.4090909090909,951.9038461538462
WA Thunder Basin,38,11173.882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
UT Mammoth-Cottonwood,96,1880.6083916083917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NV TUSCARORA,71,64.80709071949948,34.0,NaN,60.0,34.0,NaN,79.0,NaN,NaN,NaN,NaN,67.5
AK Summit Creek,17,1148.446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
UT Mammoth-Cottonwood,97,878.034965034965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MT GINGER MONTANA,40,10005.079414838036,9887.0,9682.0,9945.0,10137.0,9647.0,NaN,NaN,NaN,NaN,NaN,NaN
KS HORTON,10,2781.0588928150764,2826.7894736842104,2862.181818181818,3003.0526315789475,2894.5714285714284,3022.133333333333,2987.6666666666665,2930.6363636363635,2888.9,3036.818181818182,2701.1111111111113,2861.529411764706
TX HEBBRONVILLE,67,116.5858123569794,120.66666666666667,130.25925925925927,100.64,106.92,109.17647058823529,120.63888888888889,104.40384615384616,114.77777777777777,102.21052631578948,94.6734693877551,101.8265306122449
MT Bisson Creek,13,2152.426573426573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK AURORA,16,315.986013986014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK Granite Crk,90,5618.545454545455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM MOUNTAINAIR,14,213.95709908069458,192.0,222.6,195.85714285714286,216.0,295.0,263.0,181.0,NaN,NaN,NaN,NaN
NV TUSCARORA,72,1675.7340980187696,1175.5,NaN,1535.0,1035.0,NaN,1671.0,NaN,NaN,NaN,NaN,999.0
AK Granite Crk,91,4503.874125874126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LA ROBSON,44,827.0906040268457,710.0588235294117,752.8333333333334,777.9411764705883,823.0,713.16,738.939393939394,713.5405405405405,724.9583333333334,730.0714285714286,696.8181818181819,705.5384615384615
KS HORTON,11,1751.6866902237928,1797.7368421052631,2410.2727272727275,2207.4736842105262,2142.4285714285716,2565.0666666666666,1955.1333333333334,1914.7272727272727,2623.0,1993.6363636363637,2488.0,2949.176470588235
AK Summit Creek,18,829.1876430205949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MT GINGER MONTANA,41,326.5151515151515,214.0,244.0,255.33333333333334,230.5,229.0,NaN,NaN,NaN,NaN,NaN,NaN
UT Mammoth-Cottonwood,98,13.875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CO VALLECITO DAM,87,2031.4265734265734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MT Bisson Creek,14,1236.2097902097903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK AURORA,17,45.81118881118881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK Granite Crk,92,8637.454545454546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK AURORA,18,82.39285714285714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
KS HORTON,12,596.416961130742,787.3157894736842,805.5454545454545,789.578947368421,810.5714285714286,833.8666666666667,862.8,786.3636363636364,853.4,801.7272727272727,813.4444444444445,775.7647058823529
MT GINGER MONTANA,42,1451.3949843260189,1415.5,1487.0,1439.0,1497.0,1564.0,NaN,NaN,NaN,NaN,NaN,NaN
UT Mammoth-Cottonwood,99,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM MOUNTAINAIR,16,156.5658835546476,173.5,206.0,169.85714285714286,165.0,162.0,254.0,135.0,NaN,NaN,NaN,NaN
AK Summit Creek,19,5.477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LA ROBSON,45,1.5384615384615385,1.0,0.5,1.6,0.75,1.1428571428571428,1.6,0.9166666666666666,1.6,0.6666666666666666,2.6666666666666665,1.5
NV TUSCARORA,74,503.859228362878,513.0,NaN,431.0,437.0,NaN,515.0,NaN,NaN,NaN,NaN,454.5
AK Granite Crk,93,3930.3496503496503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MT Bisson Creek,16,1401.167832167832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM MOUNTAINAIR,17,73.77630234933606,63.25,62.2,70.28571428571429,81.0,53.0,65.0,63.0,NaN,NaN,NaN,NaN
KS HORTON,13,3054.3934040047116,3303.6315789473683,3265.0,3231.4736842105262,3221.6428571428573,3218.8,3151.2,3246.818181818182,3078.6,3254.6363636363635,3304.6666666666665,3076.0588235294117
LA ROBSON,46,2955.3489932885905,2881.0588235294117,2970.1111111111113,2942.970588235294,2814.5714285714284,3007.28,2907.3030303030305,2935.0,2811.3333333333335,2833.5714285714284,2774.9545454545455,2735.576923076923
CO Nast Lake,71,1395.5997963340121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
KS HORTON,14,1798.5912838633687,1628.5263157894738,1593.8181818181818,1522.8947368421052,1666.4285714285713,1589.1333333333334,1552.0,1511.1818181818182,1467.6,1581.1818181818182,1653.5555555555557,1491.6470588235295
NM MOUNTAINAIR,18,54.54246575342466,NaN,NaN,53.333333333333336,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN
MT Bisson Creek,17,1028.4755244755245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK Granite Crk,94,3634.181818181818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LA ROBSON,47,2.7701149425287355,-5.5,0.0,-2.0,-2.6666666666666665,5.333333333333333,30.8,3.5,46.0,-8.666666666666666,11.0,2.0
MT GINGER MONTANA,44,708.2758620689655,617.5,545.0,539.6666666666666,587.5,657.0,NaN,NaN,NaN,NaN,NaN,NaN
AK HIDDEN FALLS HATCHERY,10,4440.426041666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NV TUSCARORA,77,66.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CO Nast Lake,72,13020.553971486761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LA ROBSON,48,31.19298245614035,140.0,140.0,NaN,28.0,NaN,NaN,28.0,28.0,NaN,NaN,28.0
AK Granite Crk,95,8992.587412587412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MT Bisson Creek,18,502.659793814433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MT GINGER MONTANA,45,5.538461538461538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK HIDDEN FALLS HATCHERY,11,3581.9416666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LA ROBSON,49,786.6140939597316,739.3529411764706,721.0,810.2058823529412,740.5714285714286,713.44,706.060606060606,694.2432432432432,776.25,791.8571428571429,758.0,743.8076923076923
NE IMPERIAL,67,1120.5096481271282,843.2631578947369,1045.2142857142858,947.0,946.8181818181819,986.25,1276.25,1274.3333333333333,1079.0,NaN,1596.0,NaN
AK HIDDEN FALLS HATCHERY,12,1508.5552083333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK Granite Crk,96,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
KS HORTON,16,1680.3898704358069,2754.842105263158,3208.0,3937.9473684210525,2722.5,3412.866666666667,3112.733333333333,3800.6363636363635,3213.0,2903.2727272727275,2721.3333333333335,2738.3529411764707
NV TUSCARORA,78,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MT Bisson Creek,19,141.64335664335664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MT GINGER MONTANA,46,5398.639498432602,6045.5,5860.0,6321.333333333333,6117.0,6984.0,NaN,NaN,NaN,NaN,NaN,NaN
ID EAGLE IDAHO,1,823.0769230769231,737.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CA IMPERIAL,60,42.657223796033996,41.93333333333333,45.81818181818182,38.13333333333333,43.07692307692308,34.81818181818182,44.333333333333336,46.57142857142857,41.27777777777778,42.61538461538461,47.61904761904762,38.613138686131386
ID EAGLE IDAHO,2,3030.993006993007,2889.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK HIDDEN FALLS HATCHERY,13,5527.848958333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MT GINGER MONTANA,47,0.88125,NaN,-1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CO Nast Lake,74,3708.713849287169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
UT Mammoth-Cottonwood,30,1173.3146853146852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SD HOT SPRINGS,60,26.55712050078247,25.77777777777778,28.4,25.789473684210527,30.25,29.666666666666668,28.25,29.0,22.0,28.0,NaN,NaN
KS HORTON,17,1119.133097762073,987.0,956.5454545454545,954.1578947368421,987.2857142857143,931.9333333333333,922.2,986.6363636363636,843.8,924.1818181818181,1000.7777777777778,894.3529411764706
NV TUSCARORA,79,715.2460896767466,769.5,NaN,786.0,659.0,NaN,739.0,NaN,NaN,NaN,NaN,718.0
AK Granite Crk,97,2424.965034965035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CO VALLECITO DAM,20,1269.2377622377621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK HIDDEN FALLS HATCHERY,14,2194.4041666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK Granite Crk,98,982.4125874125874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ID EAGLE IDAHO,3,185.01048951048952,390.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
KS HORTON,18,715.485868102288,0.4444444444444444,0.0,6.076923076923077,0.14285714285714285,0.0,0.0,7.3,0.0,0.0,0.0,1.0
UT Mammoth-Cottonwood,31,678.027972027972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CO VALLECITO DAM,1,5282.328671328672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK Granite Crk,99,42.285714285714285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ID EAGLE IDAHO,4,2604.8566433566434,2552.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CO VALLECITO DAM,21,1265.979020979021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MT GINGER MONTANA,49,1528.3166144200627,1653.5,1208.0,1335.3333333333333,1275.5,1751.0,NaN,NaN,NaN,NaN,NaN,NaN
UT Mammoth-Cottonwood,32,1614.3146853146852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
KS HORTON,19,-0.6666666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CO VALLECITO DAM,22,2469.4895104895104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CO VALLECITO DAM,2,13376.58041958042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
UT Mammoth-Cottonwood,33,1612.2307692307693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CO Nast Lake,77,35.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ID EAGLE IDAHO,5,66.52466367713005,92.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TN WHITE HOUSE,40,2644.618932038835,2437.35,2406.4333333333334,2337.4545454545455,2261.7727272727275,2341.842105263158,2428.4615384615386,2408.4666666666667,2369.4444444444443,2548.4,NaN,2474.0
AK HIDDEN FALLS HATCHERY,16,3521.0291666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK Summit Creek,80,2716.781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CO VALLECITO DAM,23,6604.356643356643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK AURORA,80,1518.06993006993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CO Nast Lake,78,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WI HALES CORNERS-WHITNALL PK,71,920.1664921465969,1021.5454545454545,982.4444444444445,959.0,1031.3333333333333,863.25,906.5,1185.5,883.5,1359.0,NaN,NaN
CO VALLECITO DAM,3,2715.5874125874125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TN WHITE HOUSE,41,96.49029126213593,75.4,75.2,66.6969696969697,67.5909090909091,59.78947368421053,66.23076923076923,77.46666666666667,107.44444444444444,44.0,NaN,55.714285714285715
ID EAGLE IDAHO,6,3.952191235059761,2.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK HIDDEN FALLS HATCHERY,17,1321.190625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK Summit Creek,81,3614.322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MI KALKASKA,50,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
UT Mammoth-Cottonwood,34,3720.811188811189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK Summit Creek,82,2580.699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK SALCHA ALASKA,71,1752.3701799485862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TN WHITE HOUSE,42,636.7220873786408,669.05,630.8,563.8787878787879,559.0909090909091,560.2631578947369,643.3846153846154,634.6,613.3333333333334,618.4,NaN,542.8571428571429
WI HALES CORNERS-WHITNALL PK,72,7907.991623036649,6779.727272727273,6422.888888888889,6446.4,6872.333333333333,6369.0,6041.0,6470.5,6492.5,7437.0,NaN,NaN
AK AURORA,81,1527.881118881119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
UT Mammoth-Cottonwood,35,747.7062937062936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MI KALKASKA,51,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NV TUSCARORA,10,1395.2127215849844,1539.0,NaN,1469.0,1358.0,NaN,1409.0,NaN,NaN,NaN,NaN,1531.0
CO VALLECITO DAM,24,1553.1538461538462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ID EAGLE IDAHO,7,80.13986013986013,125.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CO Nast Lake,79,5401.645621181263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CO VALLECITO DAM,4,8085.664335664335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK HIDDEN FALLS HATCHERY,18,1106.9440745672437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK SALCHA ALASKA,72,12136.179948586117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CA IMPERIAL,67,1751.4965753424658,1750.578947368421,1668.6470588235295,1785.695652173913,1761.9333333333334,1643.0,1529.923076923077,1538.6538461538462,1718.55,1447.5625,1541.36,1398.1859296482412
CO VALLECITO DAM,5,6523.573426573426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MI KALKASKA,52,394.05930470347647,332.6666666666667,291.2,308.0,426.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK Summit Creek,83,1215.365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK HIDDEN FALLS HATCHERY,19,180.42916666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM MOUNTAINAIR,80,2185.3340143003065,2376.5,2295.6,2034.2857142857142,2534.0,2469.0,2480.0,1797.0,NaN,NaN,NaN,NaN
UT Mammoth-Cottonwood,36,531.3496503496503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NV TUSCARORA,11,1051.237747653806,1113.5,NaN,1389.0,1021.0,NaN,1133.0,NaN,NaN,NaN,NaN,1117.5
ID EAGLE IDAHO,8,1869.6223776223776,1804.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK AURORA,82,795.1048951048951,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CO VALLECITO DAM,25,2233.923076923077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CO VALLECITO DAM,26,2632.328671328671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK AURORA,83,332.3006993006993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NV TUSCARORA,12,358.3211678832117,348.5,NaN,452.0,430.0,NaN,341.0,NaN,NaN,NaN,NaN,364.5
CO VALLECITO DAM,6,1176.909090909091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM MOUNTAINAIR,81,2273.9897854954033,2397.0,2259.2,2171.8571428571427,2321.0,2264.0,2312.0,2150.0,NaN,NaN,NaN,NaN
SD HOT SPRINGS,67,1261.8898395721926,976.2727272727273,949.5454545454545,1022.047619047619,988.0833333333334,1213.3333333333333,957.5,918.0,969.0,1307.5,NaN,NaN
ID EAGLE IDAHO,9,27.136363636363637,29.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MT Bisson Creek,80,43.84615384615385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WI HALES CORNERS-WHITNALL PK,74,3132.3748691099477,3551.7272727272725,3292.222222222222,3279.2,3453.3333333333335,3321.0,3399.0,3649.0,3318.0,3944.0,NaN,NaN
AK Granite Crk,30,333.12587412587413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TN WHITE HOUSE,44,313.84587378640776,270.5,271.8,262.1212121212121,242.8181818181818,268.1578947368421,261.2307692307692,226.0,233.0,266.2,NaN,260.57142857142856
AK Summit Creek,85,185.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MT Bisson Creek,81,545.6013986013986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MI KALKASKA,54,17.76906779661017,16.666666666666668,16.0,10.0,14.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GA EDISON,40,928.4,852.3571428571429,896.0588235294117,816.8260869565217,848.0,734.7894736842105,762.3571428571429,689.5,777.2,652.3333333333334,722.0,NaN
TN WHITE HOUSE,45,0.5245901639344263,1.5,1.75,2.2,2.0,1.5,2.0,2.5,2.0,2.0,NaN,2.0
ID EAGLE IDAHO,60,62.803149606299215,61.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CO VALLECITO DAM,27,368.0839160839161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CO VALLECITO DAM,7,7246.370629370629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
UT Mammoth-Cottonwood,38,6266.517482517483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK SALCHA ALASKA,74,3110.1272493573265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NM MOUNTAINAIR,82,1059.150153217569,1025.5,989.6,1002.8571428571429,1049.0,1050.0,949.0,1030.0,NaN,NaN,NaN,NaN
AK Granite Crk,31,201.78321678321677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NV TUSCARORA,13,1606.6861313868612,1542.0,NaN,1671.0,1597.0,NaN,1509.0,NaN,NaN,NaN,NaN,1567.0
AK AURORA,85,17.79020979020979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MT Bisson Creek,82,1347.9650349650349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CO VALLECITO DAM,8,8992.32867132867,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK Granite Crk,32,829.1888111888112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TN WHITE HOUSE,46,899.5764563106796,831.05,792.6333333333333,793.3333333333334,794.6818181818181,787.1578947368421,814.6923076923077,777.9333333333333,771.4444444444445,911.8,NaN,785.2857142857143
NM MOUNTAINAIR,83,528.4187946884576,632.5,592.6,510.2857142857143,616.0,625.0,696.0,453.0,NaN,NaN,NaN,NaN
GA EDISON,41,8.352,2.3333333333333335,3.4545454545454546,3.6666666666666665,8.454545454545455,5.1,3.375,4.333333333333333,5.2,NaN,4.0,NaN
NV TUSCARORA,14,529.5620437956204,400.0,NaN,344.0,436.0,NaN,416.0,NaN,NaN,NaN,NaN,411.5
CO VALLECITO DAM,28,130.3916083916084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MI KALKASKA,55,1186.9969325153374,909.3333333333334,828.4,876.5,1210.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GA EDISON,42,7.158450704225352,6.5,9.125,7.6521739130434785,8.1875,5.7368421052631575,8.142857142857142,5.166666666666667,8.0,7.666666666666667,6.0,NaN
TN WHITE HOUSE,47,4.54,10.0,NaN,10.0,10.0,10.0,10.0,NaN,NaN,NaN,NaN,NaN
MI KALKASKA,56,217.86503067484662,91.55555555555556,119.4,121.0,97.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CO Nast Lake,10,2884.5081466395113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK Granite Crk,33,730.2167832167833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WI HALES CORNERS-WHITNALL PK,77,19.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CO VALLECITO DAM,29,1352.6713286713286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AK Summit Creek,87,1208.338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MT Bisson Creek,83,36.50877192982456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CO VALLECITO DAM,9,4919.111888111888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
KS HORTON,80,2312.6760895170787,2543.157894736842,2512.909090909091,2500.6315789473683,2541.0714285714284,2678.6,2582.6,2573.4545454545455,2591.8,2637.6363636363635,2616.5555555555557,2527.176470588235
NM MOUNTAINAIR,85,8.390396659707724,10.25,12.0,10.428571428571429,13.0,14.0,13.0,11.0,NaN,NaN,NaN,NaN
NV TUSCARORA,16,1098.0865484880082,1206.5,NaN,1243.0,1074.0,NaN,916.0,NaN,NaN,NaN,NaN,1414.5
AK SALCHA ALASKA,77,18.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
